ID,Marque,Nom
78200008,Intermarché,INTERMARCHE MANTES-LA-JOLIE
77164001,Casino,CASINO SUPERMARCHE
19250005,,
78114001,Intermarché,INTERMARCHE
35133001,Leclerc,FOUGERES DISTRIBUTION
92300004,Leclerc,LEVALLOIS DISTRIBUTION
59300001,Carrefour,CARREFOUR VALENCIENNES
88250002,Système U,SUPERMARCHE SUPER U - S.A. SYVI
22360001,Carrefour,CARREFOUR SAINT BRIEUC-LANGUEUX
26270006,Leclerc,LECLERC SAULCE SUR RHONE
12580001,Indépendant sans enseigne,STATION SERVICE DU PLATEAU
13870001,Système U,SARL MARIDAME - U EXPRESS
19240003,,
35590004,Shell,Aire d'Armor et d'Argoat
14260002,Intermarché,CATJEAN
76380002,Leclerc,BAPDIS SAS
63380003,,
72130009,,
15210001,Système U,SUPER U
22400004,Leclerc,SAS TREGORDIS
10120001,Total,MR BARRET
93380009,Total Access,RELAIS PICARDIE
89690001,Intermarché,INTERMARCHE CHEROY
59280001,Esso Express,ESSO GAMBETTA 59
67130001,,
57790001,Intermarché,INTERMARCHE CONTACT
85430001,Système U,U Express  NIEUL LE DOLENT
36700001,Total,SARL THERET FRERES.
76371001,Auchan,AUCHAN DIEPPE
37300001,Système U,SUPER U
94190002,Esso Express,ESSO VALENTON CHURCHIL
61230005,,
47240003,,
49460001,Intermarché,INTERMARCHE ECUEILLE
24450001,Carrefour Contact,SARL SOPADIS
45340001,Système U,Super U BEAUNE LA ROLANDE
70200004,Leclerc,LURE DIS
33430005,Intermarché,STATION INTERMARCHE
50700003,Intermarché,INTERMARCHE VALOGNES
13210002,Intermarché,INTERMARCHE ST REMY DE PROVENCE
20270001,VITO,STATION SERVICE
58320001,Carrefour Contact,CARREFOUR CONTACT
44118003,Carrefour Contact,CARREFOUR Contact
14250002,Carrefour Contact,CARREFOUR CONTACT
72360002,,
46600002,Intermarché,INTERMARCHE MARTEL
92700025,,
31290001,Système U,SUPER U
56140002,Système U,SAS EXPAN MALESTOIT
6410003,Avia,D R T STATION ST GREGOIRE
83270001,Total,M. HAMIDOUCHE N.
62690002,Total,MR TETELIN
92310002,,
24440001,Intermarché,INTERMARCHE
68040002,Esso,GARAGE ETIENNE WACKENTHALLER SARL
24210004,,
46000006,Intermarché,INTERMARCHE cahors terre rouge
63140001,Total,STATION AUBERT
69530002,Carrefour Contact,CARREFOUR CONTACT
92300013,,
50160003,Elan,Garage Lemonnier
42470005,Intermarché Contact,INTERMARCHE CONTACT
36400001,Système U,Super U LA CHATRE /INDRE
79460001,Système U,Super U MAGNE
78560004,Total Access,RELAIS DES LIONS
36200003,Intermarché,INTERMARCHE ARGENTON SUR CREUSE
29720002,Casino,CASINO SUPERMARCHE
32130003,,
14980007,,
8360003,Carrefour Contact,CARREFOUR CONTACT
92210009,Total Access,RELAIS ST CLOUD DASSAULT
5200004,Intermarché,INTERMARCHE EMBRUN
15200005,,
33220007,Système U,SUPER U PINEUILH
77250002,Intermarché,INTERMARCHE VENEUX LES SABLONS
51800001,Système U,SUPER U
10120005,,
16730002,Intermarché,INTERMARCHE
20137006,Total,SARL VULCO TEAM DISTRIBUTION
61120003,,
95610008,,
7170002,Agip,AGIP LAVILLEDIEU RN 102
60100003,Avia,SARL ACC2
85300005,,
31650003,Total Access,RELAIS DE ST ORENS
1380001,,
50300004,Carrefour Market,Carrefour Market
33600011,Total Access,RELAIS CAP DE BOS
78800001,Simply Market,SIMPLY MARKET
84290001,,
24380001,Intermarché,INTERMARCHE VERGT
70100006,Indépendant sans enseigne,MAISON DU PNEU SILIGOM
39100005,CORA,cora dole
63120002,Intermarché,INTERMARCHE COURPIERE
38580004,,
30900021,,
37380001,Simply Market,SARL VBM
85210009,,
83600010,Avia,Station service gallieni Avia
48400007,,
13770003,,
31076001,Carrefour,Carrefour Toulouse Purpan
22160001,Super Casino,SUPERMARCHE CASINO
38130002,Leclerc,ECHIROLLES DISTRIBUTION
83830002,Indépendant sans enseigne,GARAGE PITTALIS
92330002,BP,BP SCEAUX 4 CHEMINS
27320001,Carrefour Market,Carrefour Market
29950001,Carrefour Market,Carrefour Market
67340002,Système U,SUPER U INGWILLER
62730002,Carrefour Market,Carrefour Market
26130002,Intermarché,INTERMARCHE ST PAUL 3 CHATEAUX
89290002,Atac,ATAC VINCELLES
54480001,Carrefour Contact,CARREFOUR CONTACT
35150003,Intermarché,INTERMARCHE JANZE
37390003,Système U,Super U CHANCEAUX  SUR CHOISILLE
91800009,,
25130001,Atac,Bi1 VILLERS LE LAC
50430003,,
20169002,ESSO,Sarl ets botti
33450008,,
60440001,Intermarché,INTERMARCHE NANTEUIL LE HAUDOUIN
62630002,Esso,STATION ESSO
40110001,Système U,SUPER U
12560003,,
41300007,Avia,Avia Salbris la Loge
35470003,Intermarché,INTERMARCHE BAIN DE BRETAGNE
59148003,Carrefour Contact,CARREFOUR CONTACT
50350001,Casino,CASINO SUPERMARCHE DONVILLE LES BAINS
54300011,Total Access,RELAIS ANTHELUPT
13005013,Total Access,RELAIS PARC BARRY
35800004,Total Access,RELAIS DU PRIEURE
5130002,Intermarché,INTERMARCHE TALLARD
54000001,Auchan,Auchan nancy centre
13002004,Avia,MASOREA AVIA
26110003,Système U,STATION U
37290001,Intermarché,INTERMARCHE YZEURES S/CREUSE
69620002,Avia,Station des plaines rd 385
79390007,,
70000004,Système U,STATION U
28300008,Total Access,RELAIS AMILLY
56860003,Intermarché,INTERMARCHE SENE-VANNES
89000005,Total Access,SARL CYBER
63000014,Intermarché,INTERMARCHE CLERMONT FERRAND
47200008,Carrefour Market,Carrefour Market
89100011,Avia,SARL SOGE-CA
58200010,,
26270004,Intermarché,INTERMARCHE LORIOL
59157002,BP,BP BEAUVOIS EN CAMBRESIS
33680005,Système U,STATION U LACANAU
45140001,Auchan,AUCHAN SAINT-JEAN DE LA RUELLE
45420002,Système U,Super U BONNY SUR LOIRE
42300010,Dyneff,Garage de l'Europe
56120001,Leclerc,E.LECLERC_JOSSELIN
61200007,Intermarché,INTERMARCHE ARGENTAN
20290008,VITO,A LA ROUE DE SECOURS
38300022,,
1100002,Carrefour Market,Carrefour Market
34290007,,
88190003,SIMPLY,SIMPLY GOLBEY
49240002,Auchan,AUCHAN AVRILLE
37600001,Système U,Super U LOCHES
28250001,Intermarché,INTERMARCHE SENONCHES
91300018,Total,RELAIS DU VERGER
69130005,,
81300001,Leclerc,GRAULHET-DISTRIBUTION
74960001,Carrefour Market,Carrefour Market
49800006,,
34110005,Total,RELAIS GARDIOLE
13011027,,
88230003,,
40100008,Total Access,RELAIS DAX CHAULET STAR
81230001,Casino,CASINO SUPERMARCHE
25370002,Intermarché,INTERMARCHE LES HOPITAUX NEUFS
2250004,,
53000010,Total Access,RELAIS LAVAL TRAPPISTINES
33130004,Simply Market,SIMPLY MARKET
1390001,Carrefour Market,Carrefour Market
14220002,X.BEE,Sarl Garage Amand
28600003,Total,TOTAL RELAIS DE LA CAVEE
87300001,Carrefour Market,Carrefour Market
31290007,SUPER U,SAS 4B -
59658001,CORA,cora flers
91940003,Intermarché,INTERMARCHE GOMETZ LE CHATEL
85130007,,
31150002,Système U,SUPER U
59910001,Carrefour Market,Carrefour Market
87140002,U EXPRESS,U EXPRESS
23250001,,
18370001,Intermarché,INTERMARCHE CHATEAUMEILLANT
56270003,Carrefour Market,Carrefour Market
44522002,Système U,SARL MITYB
43700002,Indépendant sans enseigne,STATION J.V.F
6296001,Indépendant sans enseigne,STATION DU MIN
34200013,,
14123007,Total Access,RELAIS D.CALLOUINS
22400003,Total,SARL ARMOR AUTO
79800012,Carrefour Contact,Carrefour Contact
26730005,,
27600003,Elan,GARAGE POUPARDIN
31470003,,
35000015,Esso Express,ESSO EXPRESS RENNES OUEST
44370003,Total,MR MARQUIS
91520001,Intermarché,INTERMARCHE EGLY
14470001,Total,SA COURSEULLES GARAGE
51000006,Esso Express,ESSO VALMY
57000009,Esso Express,ESSO MAGNY
62128009,,
63000008,Esso Express,ESSO PUY DE DOME
54520007,Total Access,RELAIS DE LAXOU
66380001,Esso Express,ESSO DE PIA
67100002,Esso Express,ESSO LA MEINAU
67640004,Total,RELAIS DES 3 ARBRES
68270002,Esso Express,ESSO WITTENHEIM
69200007,BP,BP VENISSIEUX
71000012,,
71400013,Total Access,RELAIS DU LAC
75016007,,
29300002,Leclerc,ELLE-DISTRIBUTION
95100007,,
64400002,Total,EOR OLORON STE M GUIRAUD
91130003,Esso Express,ESSO DU PLATEAU
11480008,,
65600002,Elan,STATION ST CHRISTOPHE
64233001,Carrefour,CARREFOUR LESCAR
82100007,,
35340003,Intermarché Contact,INTERMARCHE CONTACT
68140002,Total,GARAGE HENRY
67220003,Système U,MJS DISTRIBUTION SAS
22220003,Intermarché,INTERMARCHE MINIHY-TREGUIER
62215006,,
58420001,CCVB,Station-service de Brinon sur Beuvron
59133002,Carrefour Contact,Carrefour Contact
6480002,Leclerc,AUREDIS
95800007,,
93420007,Total Access,RELAIS DES CARREAUX
78280003,Total,RELAIS GUYANCOURT
42300012,,
20118001,Total,SARL RELAIS DU PONT DE SAGONE
72200003,Total,MR BOUTTIER
63800002,Simply Market,SIMPLY MARKET
39570004,Système U,RN83 DISTRIBUTION SAS SUPER U
44300015,Total,RELAIS DU PETIT HERMITAGE
41100006,Total Access,RELAIS DU VAL DE LOIRE
39500004,Total,RELAIS DES BASSES TERRES
26500002,Total Access,CMS VALENCE NORD
67480002,Leclerc,E.LECLERC EXPRESS
37380003,BP,BP A10 AIRE DE TOURS LA LONGUE VUE
88260001,Intermarché,SAS HEUZECO
77860002,,
12560002,Indépendant sans enseigne,"Station ""Les Rebels"" - Garage Causse"
74240001,Intermarché,INTERMARCHE GAILLARD
15100004,ESSO,AUTOS REPUBLIQUE
21200007,,
91510002,Intermarché Contact,INTERMARCHE LARDY
60160003,Total Access,RELAIS MONTATAIRE
22110002,Leclerc,LAIRODIS
27930009,Total,SAS GPLTR
76640004,Carrefour Contact,CARREFOUR CONTACT
29930002,Intermarché,INTERMARCHE PONT AVEN
53270002,,
56240004,,
37800004,Total,SARL GARAGE LAROSE
33720001,Système U,SUPER U
35730001,Système U,Super U PLEURTUIT
31620007,FAL DISTRI,Eurocentre FAL Distri
66000014,Atac,Simply Market Perpignan Mas Rous
34130005,Intermarché,STATION LA LOUVADE
7260001,Carrefour Market,Carrefour Market
3380002,Intermarché Contact,INTERMARCHE HURIEL
83870001,,
83470006,Total Access,RELAIS OLYMPE
84850001,Intermarché Contact,INTERMARCHE
16270001,Système U,U Express Coop Atlantique Roumazières
76440003,Système U,SUPER U
60870003,Total Access,RELAIS DE LA BRECHE
42800001,Carrefour Market,Carrefour Market
38550002,,
72700002,Leclerc,ALLECDIS
49306001,Leclerc,LECLERC CHOLET
8800004,Carrefour Contact,CARREFOUR CONTACT
53400002,Total,SARL GABY MERIENNE
22400007,Total Access,RELAIS COETMIEUX
6150008,Total Access,RELAIS ST CASSIEN
44240011,Total Access,RELAIS JONELIERE
44380001,Carrefour Market,Carrefour Market
17160001,Intermarché,INTERMARCHE MATHA
41200010,,
44260006,Intermarché,INTERMARCHE
14700004,Leclerc,CENTRE E LECLERC
22700001,Total,SARL LE CHARPENT
27310009,,
56130002,Carrefour Market,Carrefour Market
22200007,,
31590003,Avia,Avia Ramonville St Agne
35290001,Système U,Super U ST MEEN LE GRAND
8400003,Leclerc,VOUDIS
70500001,Carrefour Market,Carrefour Market
47180002,Système U,SUPER U
18200001,Carrefour Market,Carrefour Market
49510001,LEADER-PRICE,LEADER - PRICE
1800001,Carrefour Market,Market
22230004,,
59279004,,
49000002,Carrefour,CARREFOUR ANGERS GRAND MAINE
59620002,Simply Market,SIMPLY MARKET
88550001,Système U,SUPERMARCHE SUPER U -SAS RONAL
13340001,Carrefour Market,Carrefour Market
49000013,Total Access,RELAIS BAUMETTES A
49630004,Système U,Super U MAZE
49570001,Total,SARL GARAGE BAUDOUIN
66310001,,
46500003,Leclerc,E.LECLERC  GRAMAT
44110005,Avia,Avia Station Récup'44
64110004,Leclerc,MAZEDIS SA
71210006,Intermarché,INTERMARCHE MONTCHANIN
31810002,Intermarché,INTERMARCHE VENERQUE
72460002,Casino,CASINO SAVIGNE
61190002,Carrefour Contact,CARREFOUR CONTACT
68100002,Leclerc,LECLERC MULHOUSE
48100001,Total,SARL LE RELAIS DU GEVAUDAN
62730003,C4T FRANCE,C4T FRANCE SAS
82130003,,
24120001,Simply Market,SIMPLY MARKET
24250001,Carrefour Contact,CARREFOUR CONTACT
63000015,Leclerc,Centre E Leclerc La Pardieu
32310004,,
13710001,Total,TOTAL FUVEAU
88500004,Total,REL DE LUTHIERS EURL VAUTRIN
85440002,Total,SARL THOMAS AUTOMOBILES
38300021,Intermarché,INTERMARCHE LE RIVET
84013001,Auchan,AVIGNON SUD
47550011,,
17000005,Leclerc,E.LECLERC SAUTEL-DISTRIBUTION
83170010,Intermarché,INTERMARCHE BRIGNOLES
42152001,Système U,SUPER U
80000012,Intermarché,Intermarché Amiens 2
59770002,Carrefour Market,Carrefour Market
94110005,Total,RELAIS DE LA VANNE
17500003,Intermarché,INTERMARCHE JONZAC
37600004,Leclerc,SOLODIS
11000018,,
54700006,Intermarché,INTERMARCHE PONT A MOUSSON
20145001,Total,SARL Relais de la COte des Nacres
72460005,,
53970001,Système U,U Express L'HUISSERIE
78590003,,
8800001,Total,R. DES 2 VALLEES
62210002,Simply Market,SIMPLY MARKET
13220003,Carrefour,carrefour chateauneuf les martigues
88160002,Total Access,Station Garage COLLE
43750002,,
22400001,Carrefour Market,Carrefour Market
74260002,Elan,ELAN
11000017,,
13710002,Esso Express,ESSO 4 CHEMINS
41600004,Esso,ESSO LA FERTE ST AUBIN
64110003,Total,SARL CAZALIS NOUVELLE
41170002,Système U,Super U MONDOUBLEAU
29680002,Super Casino,SUPERMARCHE CASINO
31570002,,
38440004,,
85130002,Total,GARAGE LES 3 COURONNES ( agent ford)
36400004,Intermarché,INTERMARCHE LA CHATRE
44600011,,
52140002,Total,SARL FLAGEZ&FILS
6400013,,
80700004,Intermarché,INTERMARCHE
81100009,,
38470002,Système U,SUPER U
7380002,Intermarché,INTERMARCHE LALEVADE
17220002,Intermarché,INTERMARCHE SALLES SUR MER
61000008,Indépendant sans enseigne,BAYI CARBURANTS
24100020,,
91380004,Esso Express,ESSO CHILLY MAZARIN
92130005,Esso Express,ESSO LA PAIX
94250001,Esso Express,ESSO GENTILLY
95130001,,
23240002,Elan,Trullen Distribution
27310008,,
93300001,BP,BP AUBERVILLIERS ROOSEVELT
42660001,,
64150008,,
33127002,Elan,De Oliveira Automobiles
54500008,Total Access,RELAIS DE BRABOIS
28160004,Esso,ESSO BROU DAMPIERRE
29710004,Système U,SUPER U - SARL HEOL
89000004,Total,GARAGE H.DEBUQUOY
94140004,Total,RELAIS PORT ANGLAIS
31000003,Intermarché,INTERMARCHE TOULOUSE
7130005,,
46140002,Supermarchés Spar,SPAR LUZECH
30140002,Avia,GARAGE ROLLIN
80420003,Système U,STATION U
49124001,Système U,Super U ST BARTHELEMY BANCHAIS
38300001,Carrefour Market,Carrefour Market
78800006,Total Access,RELAIS LA VAUDOIRE
87600004,,
74150003,Intermarché,INTERMARCHE RUMILLY
26400007,Total,RELAIS DES DAUPHINS
73140003,Elan,SMG AUTOMOBILE
35450001,,
67033001,Auchan,AUCHAN STRASBOURG
27940003,Intermarché,INTERMARCHE AUBEVOYE
71300013,,
29360002,Carrefour Contact,SUPERMARCHE CARREFOUR CONTACT
10160001,Intermarché,SA MARVILA
51430002,Carrefour,Carrefour Reims Tinqueux
65240001,Carrefour Contact,Carrefour Contact ARREAU
79000012,Esso Express,ESSO EXPRESS NIORT OCEAN
76100005,Total,RELAIS ROUEN BD EUROPE
60700004,Total Access,RELAIS PONT STE MAXENCE
94290003,Agip,AGIP VILLENEUVE LE ROI
31000004,Total Access,RELAIS ROSERAIE
24400005,Esso,RIEUPET CARBURANTS
85800003,Leclerc,SAINT GILLES SUD
29120004,Intermarché,INTERMARCHE PONT-L'ABBE
40110002,Ecomarché,ECOMARCHE SAS MINORK
89000012,,
60590002,Carrefour Contact,Carrefour contact
63600001,Carrefour Market,Carrefour Market
40140005,,
79260004,Carrefour Contact,LA CRECHE
45200008,,
86130011,,
30310001,Système U,SUPER U
59553003,,
21230007,,
87600001,Total,MR MOUNIER
60200002,Indépendant sans enseigne,SARL MAX GUERDIN
11620001,Dyneff,DYNEFF Villemoustaussou
31810003,KAI,STATION KAI VERNET
75014010,Total,RELAIS MAL LECLERC
88150003,Système U,SUPER U - SA LES SUREAUX
53100001,Carrefour Market,Carrefour Market
68500002,Leclerc,ISSEDIS
54000011,Total,RELAIS TIERCELINS
55000001,Auchan,Auchan Bar Le Duc
7270001,Système U,SUPER U
87300002,Total,SARL NOGARET
63430006,Système U,SUPER U PONT DU CHATEAU
95170001,,
89100007,BP,STATION DU CLOS-LE-ROY
44810001,Système U,Super U HERIC
37600007,,
33200001,Carrefour Market,Carrefour Market
74360004,,
31210004,Carrefour Market,Carrefour Market
80150003,,
93290006,Total Access,RELAIS TREMBLAY EN FRANCE
51100057,,
61250002,Total,SARL ASS.AUTO.ALENC.GGE TAHIER
13210001,Total,EOR ST REMY PR MANSON
4100012,,
74350003,Esso,Station esso
95320005,,
86440004,,
3310002,Intermarché,SARL ADOL NERIS LES BAINS
34070012,Dyneff,STATION DYNEFF
24120009,,
63670002,Ecomarché,ECOMARCHE LA ROCHE BLANCHE
7200006,Leclerc,CENTRE E LECLERC  AUBENAS
80000004,BP,BP A29 AIRE DE VILLERS BRETONNEUX
41100005,Intermarché,INTERMARCHE VENDOME
79430001,Elan,CLISSON
82500003,Casino,CASINO
27120001,Carrefour Market,Carrefour Market
20235001,Total,SARL GATT ET FILS
85620001,Intermarché,INTERMARCHE ROCHESERVIERE
92320005,,
64160003,Intermarché,INTERMARCHE MORLAAS
33700002,Simply Market,SIMPLY MARKET
17350005,Système U,Super U Coop Atlantique St Savinien
59270003,Intermarché,INTERMARCHE BAILLEUL
9500002,Indépendant sans enseigne,SARL RELAIS SAINT CHRISTOPHE KAPFER
78140009,Shell,STATION SHELL
6156001,Carrefour Market,Carrefour Market
91420002,Elan,Sarl STATION RICHARD
17800005,BP,STATION BP SAINT-LEGER OUEST
22350006,Esso,ESSO
50500006,Leclerc,Pevildis
16200005,,
80100003,Carrefour Contact,SARL BVS DISTRI PLUS
76340005,,
94340008,,
30100019,,
72300007,Leclerc,SABLE-DISTRIBUTION
44860002,Système U,Super U PONT ST MARTIN
50710001,Carrefour Market,Carrefour Market
44420003,Carrefour Contact,CARREFOUR CONTACT
87120003,Elan,GARAGE CHEMARTIN FOURNIER
92120002,Avia,SARL JABY  AVIA
19000008,,
26110004,Intermarché,INTERMARCHE NYONS
67330001,Supermarché Match,SUPERMARCHES MATCH  BOUXWILLER
50110001,Total,FRANCIS PNEUS
34590001,Système U,U EXPRESS
18350003,,
1150002,Total,TOTAL SAINT VULBAS
12130001,Total,SARL ALMERAS
20000006,Esso,RELAIS CECCALDI - ESSO
65300002,Carrefour Market,Carrefour Market
44470005,Système U,Super U CARQUEFOU
7470001,Indépendant sans enseigne,SARL CARBURANTS COUCOURON
76600024,Total Access,RELAIS HALTE GRAVILLE
47200013,,
30760001,,
25500002,Total,GARAGE CENTRAL BARBIER DUBOIS SA
49270001,Avia,EURL GUILLET
2500001,Auchan,AUCHAN
33310006,Avia,STATION AVIA LORMONT
68240004,Carrefour Contact,Carrefour Contact
67600001,Supermarché Match,SUPERMARCHES MATCH  SELESTAT
67112002,,
85440001,Système U,Super U TALMONT ST HILAIRE
36300004,Leclerc,BERRY DISTRIBUTION
62280001,Carrefour Market,Carrefour Market
14470002,Carrefour Market,Carrefour Market
53370001,Elan,GARAGE OLIVIER EURL
61430003,Indépendant sans enseigne,SARL POIRIER AUTOMOBILE
50700002,Total,SARL RELAIS DU BOCAGE
72310002,,
27000008,Total Access,RELAIS DE NORMANDIE
17480003,,
82100006,Intermarché,INTERMARCHE CASTELSARRASIN
69008007,Total Access,RELAIS LYON BERLIET
11100002,Dyneff,DYNEFF Carnot
49100003,Total,RELAIS DE LA PINTERIE
31290011,,
32460001,AIRE C,VAL FLEURI LE HOUGA
35800003,Intermarché,INTERMARCHE POLIGNY
18103001,Leclerc,VIERZON-DIS
70400003,Leclerc,HERDIS
84120007,autre,Station les prés verts
24400001,Système U,SUPER U
27130002,Total,ETS JEAN CHANOINE
34770001,Total Access,STATION PRADE DE FOURMEL
11101001,Carrefour,STATION SERVICE DE L'HYPERMARCHE CARREFOUR DE NARBONNE
55210001,Total,GARAGE EVE
74960012,,
77860001,Système U,SNC COUDYS
88170003,Système U,SUPER U
19460002,,
82370001,Système U,SUPER U
5600004,Intermarché,INTERMARCHE
72430002,Carrefour Contact,CARREFOUR CONTACT
14760002,Total Access,RELAIS BRETTEVILLE SUR ODON
31200009,KAI,STATION KAI Etats-Unis
34000013,Elf,RELAIS LA LIRONDE
35500007,,
37000011,Esso Express,ESSO EXPRESS TOURS RIVES CHER
44600005,Total,MR ANTYPAS
52170001,Ecomarché,ECOMARCHE
54800004,Avia,SARL ANTONACCI
22100006,Intermarché,INTERMARCHE LANVALLAY
57111001,Total,GGE DE LA VALLEE
57415001,,
72400016,,
76530002,Esso Express,ESSO LES ESSARTS
33220006,Leclerc,Centre E. Leclerc Grand Pineuilh
80200002,,
76230001,Carrefour Market,Carrefour Market
45430001,Shell,Sarl Roux
35590007,Carrefour Contact,CARREFOUR CONTACT
85530001,Système U,Super U LA BRUFFIERE
72290002,,
45120008,,
38930001,Automat.DKV.UTA,STATION SERVICE  LA REMISE AUTOMAT 24/24
56550001,Système U,Super U BELZ
24170001,Total,BELVES RIBETTE
63960002,Avia,STATION AVIA
31300006,Total,RELAIS DE LA ROCADE OUEST
24580001,Carrefour Contact,SARL SOBGAR CARREFOUR CONTACT
82350001,Indépendant sans enseigne,GASTON
41120002,Intermarché,INTERMARCHE CHAILLES
6320003,Esso,ESSO LA SCOPERTA
21490003,Total,RELAIS DE DIJON BROGNON
40350001,Intermarché,INTERMARCHE POUILLON
8600003,Intermarché,INTERMARCHE
34210003,Indépendant sans enseigne,Ef
12000014,,
52100014,Intermarché,SAS JEANDELINE INTERMARCHE
47310005,Intermarché Contact,INTERMARCHE LAPLUME
55000010,Total,RELAIS POINCARE
29470003,Leclerc,E.LECLERC PLOUGASTEL
63440003,Total,RELAIS LES VOLCANS D AUVERGNE
11290005,,
46340001,,
77340003,Leclerc,E.LECLERC S. A. S. DIS-PONTAUT
76260003,Leclerc,E.LECLERC SAS ETADIS
29170004,Total,GARAGE MERRIEN
29143001,Intermarché,INTERMARCHE PLOZEVET
88200001,CORA,CORA REMIREMONT
56700009,Esso,GARAGE  DUGOR
45120005,Avia,PICOTY RESEAU
74150002,Système U,STATION U
20240005,VITO,Vito
71450001,Maximarché,MAXIMARCHE BLANZY
29900005,Total,Garage du Minaouët - Station TOTAL
79330001,Intermarché,INTERMARCHE ST-VARENT
51510002,Leclerc,SA FAGNIERES
69400010,Intermarché,INTERMARCHE VILLEFRANCHE/SAONE
35520004,Leclerc,station LECLERC  CAP MALO
78140008,Total,RELAIS VELIZY
29340002,Carrefour Market,Carrefour Market
80160004,,
60150001,Carrefour Market,Market
59700003,Carrefour,CARREFOUR ARMENTIERES
50630001,Intermarché,INTERMARCHE QUETTEHOU
41200006,Système U,Super U  PRUNIERS EN SOLOGNE
51100034,Intermarché,INTERMARCHE
75007003,Elan,Sarl GES Location Garage
94370007,Total,SARL DURMUS
44710002,Intermarché Contact,INTERMARCHE SAS OGALO
26208001,Carrefour,CARREFOUR MONTELIMAR
89150004,Indépendant sans enseigne,STATION SCHIEVER
59286001,Carrefour Market,Carrefour Market
83310006,Indépendant sans enseigne,BERGON SAS
63780001,,
51100051,,
59211002,Carrefour Contact,Carrefour contact
3430001,Carrefour Market,Market
44000006,Intermarché,INTERMARCHE NANTES
37530002,Intermarché,INTERMARCHE DE POCE SUR CISSE
16600001,Intermarché,INTERMARCHE RUELLE
30170001,Système U,SUPER U
40400003,Intermarché,INTERMARCHE TARTAS
35205001,Système U,Super U RENNES ST JACQUES
35420001,Système U,Super U  LOUVIGNE DU DESERT
88650001,Système U,SUPER U
36100001,Carrefour Market,Carrefour Market
20100003,BP,SARL GAST
34500008,Auchan,AUCHAN
13127013,,
56890001,Carrefour Contact,CARREFOUR CONTACT
